param_id,side,label,entry_time,exit_time,entry,exit,sl,tp,pnl,gross_pnl,exit_reason,hold_bars,exit_label
R0336,short,S-0.5,2026-06-26T17:30:00+00:00,2026-06-26T17:35:00+00:00,29620.0,29596.0,29628.0,29596.0,46.76,48.0,tp,1,XS-0.5
R0336,short,S-0.5,2026-06-26T19:05:00+00:00,2026-06-26T19:10:00+00:00,29477.25,29485.25,29485.25,29453.25,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-06-29T00:00:00+00:00,2026-06-29T00:05:00+00:00,29529.0,29537.0,29537.0,29505.0,-17.24,-16.0,sl_same_bar,1,XS-0.5
R0336,short,S-0.5,2026-06-29T04:35:00+00:00,2026-06-29T04:45:00+00:00,29528.5,29536.5,29536.5,29504.5,-17.24,-16.0,sl,2,XS-0.5
R0336,short,S-0.5,2026-06-29T04:50:00+00:00,2026-06-29T04:55:00+00:00,29546.75,29522.75,29554.75,29522.75,46.76,48.0,tp,1,XS-0.5
R0336,short,S-0.5,2026-06-29T05:15:00+00:00,2026-06-29T05:20:00+00:00,29523.5,29531.5,29531.5,29499.5,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-06-29T05:25:00+00:00,2026-06-29T05:30:00+00:00,29533.5,29541.5,29541.5,29509.5,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-06-29T09:25:00+00:00,2026-06-29T09:30:00+00:00,29678.75,29686.75,29686.75,29654.75,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-06-29T11:25:00+00:00,2026-06-29T11:30:00+00:00,29711.5,29719.5,29719.5,29687.5,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-06-29T11:35:00+00:00,2026-06-29T11:40:00+00:00,29703.0,29711.0,29711.0,29679.0,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-06-29T11:50:00+00:00,2026-06-29T11:55:00+00:00,29707.0,29715.0,29715.0,29683.0,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-06-29T12:20:00+00:00,2026-06-29T12:25:00+00:00,29713.5,29721.5,29721.5,29689.5,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-06-29T12:35:00+00:00,2026-06-29T12:40:00+00:00,29681.25,29657.25,29689.25,29657.25,46.76,48.0,tp,1,XS-0.5
R0336,short,S-0.5,2026-06-29T19:05:00+00:00,2026-06-29T19:15:00+00:00,30022.75,30030.75,30030.75,29998.75,-17.24,-16.0,sl,2,XS-0.5
R0336,short,S-0.5,2026-06-29T19:25:00+00:00,2026-06-29T19:40:00+00:00,30026.0,30034.0,30034.0,30002.0,-17.24,-16.0,sl,3,XS-0.5
R0336,short,S-0.5,2026-06-29T19:50:00+00:00,2026-06-29T19:55:00+00:00,29991.75,29999.75,29999.75,29967.75,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-06-29T20:15:00+00:00,2026-06-29T20:20:00+00:00,30020.0,30028.0,30028.0,29996.0,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-06-29T20:25:00+00:00,2026-06-29T20:40:00+00:00,30020.5,29996.5,30028.5,29996.5,46.76,48.0,tp,3,XS-0.5
R0336,short,S-0.5,2026-06-29T22:30:00+00:00,2026-06-29T22:40:00+00:00,29997.5,30005.5,30005.5,29973.5,-17.24,-16.0,sl,2,XS-0.5
R0336,short,S-0.5,2026-06-30T00:50:00+00:00,2026-06-30T01:00:00+00:00,30007.75,30015.75,30015.75,29971.75,-17.24,-16.0,sl_same_bar,2,XS-0.5
R0336,short,S-0.5,2026-06-30T05:50:00+00:00,2026-06-30T05:55:00+00:00,30162.75,30170.75,30170.75,30138.75,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-06-30T07:00:00+00:00,2026-06-30T07:05:00+00:00,30135.25,30143.25,30143.25,30111.25,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-06-30T07:25:00+00:00,2026-06-30T07:30:00+00:00,30117.25,30125.25,30125.25,30093.25,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-06-30T07:35:00+00:00,2026-06-30T07:45:00+00:00,30115.25,30091.25,30123.25,30091.25,46.76,48.0,tp,2,XS-0.5
R0336,short,S-0.5,2026-06-30T08:00:00+00:00,2026-06-30T08:05:00+00:00,30104.25,30112.25,30112.25,30080.25,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-06-30T08:10:00+00:00,2026-06-30T08:20:00+00:00,30090.25,30098.25,30098.25,30066.25,-17.24,-16.0,sl,2,XS-0.5
R0336,short,S-0.5,2026-06-30T09:05:00+00:00,2026-06-30T09:10:00+00:00,30061.75,30069.75,30069.75,30025.75,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-06-30T09:20:00+00:00,2026-06-30T09:25:00+00:00,30067.25,30075.25,30075.25,30031.25,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-06-30T11:35:00+00:00,2026-06-30T11:40:00+00:00,30127.5,30135.5,30135.5,30103.5,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-06-30T22:00:00+00:00,2026-06-30T22:05:00+00:00,30513.5,30521.5,30521.5,30489.5,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-06-30T22:55:00+00:00,2026-06-30T23:00:00+00:00,30510.5,30518.5,30518.5,30486.5,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-07-01T04:25:00+00:00,2026-07-01T04:40:00+00:00,30451.0,30459.0,30459.0,30427.0,-17.24,-16.0,sl,3,XS-0.5
R0336,short,S-0.5,2026-07-01T05:05:00+00:00,2026-07-01T05:35:00+00:00,30450.25,30426.25,30458.25,30426.25,46.76,48.0,tp,6,XS-0.5
R0336,short,S-0.5,2026-07-01T05:40:00+00:00,2026-07-01T05:45:00+00:00,30435.75,30443.75,30443.75,30411.75,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-07-01T06:00:00+00:00,2026-07-01T06:05:00+00:00,30416.0,30424.0,30424.0,30392.0,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-07-01T06:30:00+00:00,2026-07-01T06:40:00+00:00,30395.0,30403.0,30403.0,30371.0,-17.24,-16.0,sl,2,XS-0.5
R0336,short,S-0.5,2026-07-01T07:30:00+00:00,2026-07-01T07:45:00+00:00,30359.25,30367.25,30367.25,30323.25,-17.24,-16.0,sl,3,XS-0.5
R0336,short,S-0.5,2026-07-01T13:15:00+00:00,2026-07-01T13:20:00+00:00,30283.75,30291.75,30291.75,30247.75,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-07-01T14:50:00+00:00,2026-07-01T14:55:00+00:00,30215.0,30179.0,30223.0,30179.0,70.76,72.0,tp,1,XS-0.5
R0336,short,S-0.5,2026-07-01T15:05:00+00:00,2026-07-01T15:10:00+00:00,30226.0,30234.0,30234.0,30190.0,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-07-01T16:00:00+00:00,2026-07-01T16:05:00+00:00,30243.25,30251.25,30251.25,30219.25,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-07-01T22:10:00+00:00,2026-07-01T22:15:00+00:00,30053.75,30061.75,30061.75,30029.75,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-07-02T00:10:00+00:00,2026-07-02T00:15:00+00:00,30001.0,30009.0,30009.0,29977.0,-17.24,-16.0,sl_same_bar,1,XS-0.5
R0336,short,S-0.5,2026-07-02T02:25:00+00:00,2026-07-02T02:30:00+00:00,30192.75,30200.75,30200.75,30168.75,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-07-02T02:35:00+00:00,2026-07-02T02:40:00+00:00,30200.0,30208.0,30208.0,30176.0,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-07-02T02:45:00+00:00,2026-07-02T02:55:00+00:00,30205.0,30213.0,30213.0,30181.0,-17.24,-16.0,sl,2,XS-0.5
R0336,short,S-0.5,2026-07-02T03:00:00+00:00,2026-07-02T03:05:00+00:00,30189.75,30165.75,30197.75,30165.75,46.76,48.0,tp,1,XS-0.5
R0336,short,S-0.5,2026-07-02T04:55:00+00:00,2026-07-02T05:00:00+00:00,30113.25,30121.25,30121.25,30089.25,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-07-02T09:45:00+00:00,2026-07-02T09:50:00+00:00,29989.25,29997.25,29997.25,29965.25,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-07-02T13:40:00+00:00,2026-07-02T13:45:00+00:00,30126.25,30134.25,30134.25,30090.25,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-07-02T15:35:00+00:00,2026-07-02T15:40:00+00:00,29782.75,29790.75,29790.75,29746.75,-17.24,-16.0,sl_same_bar,1,XS-0.5
R0336,short,S-0.5,2026-07-02T15:45:00+00:00,2026-07-02T15:50:00+00:00,29700.75,29708.75,29708.75,29664.75,-17.24,-16.0,sl_same_bar,1,XS-0.5
R0336,short,S-0.5,2026-07-02T19:25:00+00:00,2026-07-02T19:30:00+00:00,29422.75,29430.75,29430.75,29398.75,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-07-03T00:20:00+00:00,2026-07-03T00:25:00+00:00,29588.5,29596.5,29596.5,29564.5,-17.24,-16.0,sl_same_bar,1,XS-0.5
R0336,short,S-0.5,2026-07-03T00:35:00+00:00,2026-07-03T00:40:00+00:00,29571.0,29547.0,29579.0,29547.0,46.76,48.0,tp,1,XS-0.5
R0336,short,S-0.5,2026-07-03T03:50:00+00:00,2026-07-03T03:55:00+00:00,29745.25,29753.25,29753.25,29721.25,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-07-03T07:40:00+00:00,2026-07-03T07:45:00+00:00,29838.0,29846.0,29846.0,29814.0,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-07-03T07:55:00+00:00,2026-07-03T08:05:00+00:00,29845.0,29853.0,29853.0,29821.0,-17.24,-16.0,sl,2,XS-0.5
R0336,short,S-0.5,2026-07-03T08:20:00+00:00,2026-07-03T08:25:00+00:00,29845.0,29853.0,29853.0,29821.0,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-07-03T08:55:00+00:00,2026-07-03T09:10:00+00:00,29849.75,29857.75,29857.75,29825.75,-17.24,-16.0,sl,3,XS-0.5
R0336,short,S-0.5,2026-07-03T12:15:00+00:00,2026-07-03T12:25:00+00:00,29878.0,29886.0,29886.0,29854.0,-17.24,-16.0,sl,2,XS-0.5
R0336,short,S-0.5,2026-07-03T12:50:00+00:00,2026-07-03T13:00:00+00:00,29897.5,29905.5,29905.5,29873.5,-17.24,-16.0,sl,2,XS-0.5
R0336,short,S-0.5,2026-07-03T14:15:00+00:00,2026-07-03T14:20:00+00:00,29905.75,29913.75,29913.75,29869.75,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-07-03T14:25:00+00:00,2026-07-03T14:40:00+00:00,29907.5,29915.5,29915.5,29871.5,-17.24,-16.0,sl,3,XS-0.5
R0336,short,S-0.5,2026-07-03T14:45:00+00:00,2026-07-03T14:50:00+00:00,29912.5,29920.5,29920.5,29876.5,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-07-03T15:00:00+00:00,2026-07-03T15:10:00+00:00,29907.75,29915.75,29915.75,29871.75,-17.24,-16.0,sl,2,XS-0.5
R0336,short,S-0.5,2026-07-03T16:00:00+00:00,2026-07-03T16:15:00+00:00,29900.0,29908.0,29908.0,29876.0,-17.24,-16.0,sl,3,XS-0.5
R0336,short,S-0.5,2026-07-03T16:20:00+00:00,2026-07-03T16:35:00+00:00,29900.25,29908.25,29908.25,29876.25,-17.24,-16.0,sl,3,XS-0.5
R0336,short,S-0.5,2026-07-05T22:15:00+00:00,2026-07-05T22:20:00+00:00,29904.0,29912.0,29912.0,29868.0,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-07-06T00:25:00+00:00,2026-07-06T00:30:00+00:00,29882.75,29890.75,29890.75,29846.75,-17.24,-16.0,sl_same_bar,1,XS-0.5
R0336,short,S-0.5,2026-07-06T00:35:00+00:00,2026-07-06T00:40:00+00:00,29917.25,29925.25,29925.25,29881.25,-17.24,-16.0,sl,1,XS-0.5
R0336,short,S-0.5,2026-07-06T03:45:00+00:00,2026-07-06T03:50:00+00:00,29718.5,29726.5,29726.5,29694.5,-17.24,-16.0,sl_same_bar,1,XS-0.5
