signal_id,signal_family,signal_subtype,direction,side,signal_time,entry_time,source_i,entry_i,entry,source_close,atr14,atr50,range15,session,trade_date,week,month,pmo,pmo_signal,kdj_j,rsi14,mom_norm,rev_z,cluster_size,cluster_kind,cluster_families,zone_15m_id,zone_15m_state,zone_15m_poc,zone_15m_vah,zone_15m_val,zone_15m_high,zone_15m_low,zone_15m_width,zone_15m_age_min,zone_30m_id,zone_30m_state,zone_30m_poc,zone_30m_vah,zone_30m_val,zone_30m_high,zone_30m_low,zone_30m_width,zone_30m_age_min,zone_1h_id,zone_1h_state,zone_1h_poc,zone_1h_vah,zone_1h_val,zone_1h_high,zone_1h_low,zone_1h_width,zone_1h_age_min,zone_2h_state,zone_4h_state,zone_2h_id,zone_2h_poc,zone_2h_vah,zone_2h_val,zone_2h_high,zone_2h_low,zone_2h_width,zone_2h_age_min,zone_4h_id,zone_4h_poc,zone_4h_vah,zone_4h_val,zone_4h_high,zone_4h_low,zone_4h_width,zone_4h_age_min,h1_correct,h1_ret_points,h1_mfe_points,h1_mae_points,h1_peak_capture,h1_wrong_short_right_long,h3_correct,h3_ret_points,h3_mfe_points,h3_mae_points,h3_peak_capture,h3_wrong_short_right_long,h6_correct,h6_ret_points,h6_mfe_points,h6_mae_points,h6_peak_capture,h6_wrong_short_right_long,h12_correct,h12_ret_points,h12_mfe_points,h12_mae_points,h12_peak_capture,h12_wrong_short_right_long,h24_correct,h24_ret_points,h24_mfe_points,h24_mae_points,h24_peak_capture,h24_wrong_short_right_long,h48_correct,h48_ret_points,h48_mfe_points,h48_mae_points,h48_peak_capture,h48_wrong_short_right_long
emapmo:early:short:2026-06-11T08:50:00+00:00,emapmo,early,-1,short,2026-06-11 08:45:00+00:00,2026-06-11 08:50:00+00:00,10569,10570,29178.0,29180.0,27.75,27.93,35.0,EURO,2026-06-11,2026-W24,2026-06,0.0906283987698858,0.08388206906825606,53.23589443938309,63.108455512342445,1.0099346220988201,0.12591175981763192,3,same_family,emapmo,B3523,breakout_full_down,29185.25,29185.25,29185.25,29215.0,29182.0,33.0,6,B1761,below_val,29201.25,29205.25,29198.25,29214.0,29137.75,76.25,21,B0880,breakout_full_up,29132.5,29148.25,29098.25,29148.25,29045.0,103.25,51,breakout_full_up,breakout_full_up,B0459,29132.5,29148.25,29066.25,29148.25,28965.25,183.0,51.0,B0238,29012.25,29098.75,28995.75,29148.25,28965.25,183.0,51.0,0,-16.75,3.75,18.5,0,0,1,4.75,8.0,24.0,0,1,1,26.75,33.0,24.0,0,1,1,11.0,39.0,24.0,0,0,1,2.25,39.0,24.0,0,0,1,101.25,255.25,24.0,0,0
emapmo:early:short:2026-06-11T08:55:00+00:00,emapmo,early,-1,short,2026-06-11 08:50:00+00:00,2026-06-11 08:55:00+00:00,10570,10571,29183.75,29179.25,27.517857142857142,27.7,32.5,EURO,2026-06-11,2026-W24,2026-06,0.09122884976225289,0.08521784737625547,18.34704976630036,62.81727313207557,0.9408853388625579,0.08437755814528197,3,same_family,emapmo,B3523,below_val,29185.25,29185.25,29185.25,29215.0,29182.0,33.0,11,B1761,below_val,29201.25,29205.25,29198.25,29214.0,29137.75,76.25,26,B0880,breakout_full_up,29132.5,29148.25,29098.25,29148.25,29045.0,103.25,56,breakout_full_up,breakout_full_up,B0459,29132.5,29148.25,29066.25,29148.25,28965.25,183.0,56.0,B0238,29012.25,29098.75,28995.75,29148.25,28965.25,183.0,56.0,0,-12.0,1.0,18.25,0,0,1,19.5,29.75,18.25,0,1,1,20.0,39.0,18.25,0,1,1,22.75,44.75,18.25,0,0,1,25.0,44.75,18.25,0,0,1,88.5,261.0,18.25,0,0
emapmo:early:short:2026-06-11T09:00:00+00:00,emapmo,early,-1,short,2026-06-11 08:55:00+00:00,2026-06-11 09:00:00+00:00,10571,10572,29198.0,29194.75,26.571428571428573,27.65,25.75,EURO,2026-06-11,2026-W24,2026-06,0.09213598817270723,0.08647569115742851,30.495822083157393,66.28001437205003,1.1216734872559613,0.5675291557134343,3,same_family,emapmo,B3524,above_vah,29184.25,29196.5,29183.75,29200.0,29174.25,25.75,1,B1762,above_vah,29184.25,29196.5,29183.75,29215.0,29174.25,40.75,1,B0881,inside_va,29199.75,29205.25,29195.5,29215.0,29137.75,77.25,1,breakout_full_up,breakout_full_up,B0459,29132.5,29148.25,29066.25,29148.25,28965.25,183.0,61.0,B0238,29012.25,29098.75,28995.75,29148.25,28965.25,183.0,61.0,1,24.75,28.0,4.0,1,0,1,25.75,46.75,4.0,1,0,1,41.75,59.0,4.0,1,0,1,20.5,59.0,4.0,1,0,1,68.0,71.0,4.0,1,0,1,124.5,275.25,4.0,1,0
emapmo:early:short:2026-06-11T09:05:00+00:00,emapmo,early,-1,short,2026-06-11 09:00:00+00:00,2026-06-11 09:05:00+00:00,10572,10573,29197.75,29195.75,26.142857142857142,27.5,27.75,EURO,2026-06-11,2026-W24,2026-06,0.09294534468825924,0.08765199179939773,38.5748017310612,66.49679384582032,1.002467938582066,0.5204559279485435,3,same_family,emapmo,B3524,above_vah,29184.25,29196.5,29183.75,29200.0,29174.25,25.75,6,B1762,above_vah,29184.25,29196.5,29183.75,29215.0,29174.25,40.75,6,B0881,inside_va,29199.75,29205.25,29195.5,29215.0,29137.75,77.25,6,breakout_full_up,breakout_full_up,B0459,29132.5,29148.25,29066.25,29148.25,28965.25,183.0,66.0,B0238,29012.25,29098.75,28995.75,29148.25,28965.25,183.0,66.0,1,33.5,43.75,0.0,1,0,1,46.5,52.75,0.0,1,0,1,52.25,58.75,0.0,1,0,1,7.0,58.75,0.0,1,0,1,104.25,104.5,0.0,1,0,1,152.0,275.0,0.0,1,0
emapmo:early:short:2026-06-11T09:10:00+00:00,emapmo,early,-1,short,2026-06-11 09:05:00+00:00,2026-06-11 09:10:00+00:00,10573,10574,29167.75,29173.25,27.517857142857142,27.695,32.0,EURO,2026-06-11,2026-W24,2026-06,0.0930369320742783,0.088631071849376,7.753682334189861,57.53437246734439,0.9179018802033199,-0.27347764869545477,3,same_family,emapmo,B3524,breakout_full_down,29184.25,29196.5,29183.75,29200.0,29174.25,25.75,11,B1762,breakout_full_down,29184.25,29196.5,29183.75,29215.0,29174.25,40.75,11,B0881,below_val,29199.75,29205.25,29195.5,29215.0,29137.75,77.25,11,breakout_full_up,breakout_full_up,B0459,29132.5,29148.25,29066.25,29148.25,28965.25,183.0,71.0,B0238,29012.25,29098.75,28995.75,29148.25,28965.25,183.0,71.0,0,-4.5,16.5,6.25,0,0,1,4.0,23.0,6.25,0,1,1,5.0,28.75,6.25,1,1,0,-9.0,28.75,29.25,0,0,1,45.75,74.5,29.25,0,0,1,111.25,245.0,29.25,0,1
emapmo:early:short:2026-06-11T09:15:00+00:00,emapmo,early,-1,short,2026-06-11 09:10:00+00:00,2026-06-11 09:15:00+00:00,10574,10575,29166.0,29164.25,24.321428571428573,27.145,48.0,EURO,2026-06-11,2026-W24,2026-06,0.09281137111524997,0.0893911262613531,1.448288730263556,54.37728339852033,0.9637749315241513,-0.5749305107328383,3,same_family,emapmo,B3525,below_val,29198.0,29198.0,29197.75,29202.0,29154.0,48.0,1,B1762,breakout_full_down,29184.25,29196.5,29183.75,29215.0,29174.25,40.75,16,B0881,below_val,29199.75,29205.25,29195.5,29215.0,29137.75,77.25,16,breakout_full_up,breakout_full_up,B0459,29132.5,29148.25,29066.25,29148.25,28965.25,183.0,76.0,B0238,29012.25,29098.75,28995.75,29148.25,28965.25,183.0,76.0,1,14.75,21.0,6.25,0,0,1,9.75,27.0,6.25,1,0,0,-0.0,27.0,23.0,0,0,1,5.0,27.0,31.0,0,0,1,46.5,72.75,31.0,0,0,1,108.0,243.25,31.0,0,0
emapmo:early:short:2026-06-11T09:20:00+00:00,emapmo,early,-1,short,2026-06-11 09:15:00+00:00,2026-06-11 09:20:00+00:00,10575,10576,29166.25,29172.25,22.303571428571427,26.98,46.5,EURO,2026-06-11,2026-W24,2026-06,0.0927398883107636,0.08999999208851864,12.90369984326371,56.654157730617854,1.0226132481521286,-0.22698829289883382,3,same_family,emapmo,B3525,below_val,29198.0,29198.0,29197.75,29202.0,29154.0,48.0,6,B1762,breakout_full_down,29184.25,29196.5,29183.75,29215.0,29174.25,40.75,21,B0881,below_val,29199.75,29205.25,29195.5,29215.0,29137.75,77.25,21,breakout_full_up,breakout_full_up,B0459,29132.5,29148.25,29066.25,29148.25,28965.25,183.0,81.0,B0238,29012.25,29098.75,28995.75,29148.25,28965.25,183.0,81.0,1,2.5,21.5,1.75,0,0,1,20.75,27.25,1.75,1,0,0,-0.75,27.25,22.75,0,0,0,-9.75,27.25,30.75,0,0,1,54.5,73.0,30.75,0,1,1,94.25,243.5,30.75,0,1
emapmo:early:short:2026-06-11T09:25:00+00:00,emapmo,early,-1,short,2026-06-11 09:20:00+00:00,2026-06-11 09:25:00+00:00,10576,10577,29151.0,29151.25,22.125,27.125,29.0,EURO,2026-06-11,2026-W24,2026-06,0.09204154402246274,0.09037118334923575,2.4727096448589663,49.64950182835955,1.0844647117074613,-0.9967462690839791,3,same_family,emapmo,B3525,breakout_full_down,29198.0,29198.0,29197.75,29202.0,29154.0,48.0,11,B1762,breakout_full_down,29184.25,29196.5,29183.75,29215.0,29174.25,40.75,26,B0881,below_val,29199.75,29205.25,29195.5,29215.0,29137.75,77.25,26,breakout_full_up,breakout_full_up,B0459,29132.5,29148.25,29066.25,29148.25,28965.25,183.0,86.0,B0238,29012.25,29098.75,28995.75,29148.25,28965.25,183.0,86.0,0,-5.25,12.0,16.5,0,0,0,-11.75,12.0,22.0,0,0,0,-10.0,12.0,38.0,0,0,0,-16.75,12.0,46.0,0,0,1,17.5,57.75,46.0,0,1,1,110.5,228.25,46.0,0,1
emapmo:early:short:2026-06-11T09:30:00+00:00,emapmo,early,-1,short,2026-06-11 09:25:00+00:00,2026-06-11 09:30:00+00:00,10577,10578,29156.25,29163.75,21.821428571428573,27.04,27.5,EURO,2026-06-11,2026-W24,2026-06,0.09164537978198536,0.09060285542791749,16.627042434036767,53.347016000326185,1.373080627238414,-0.3704302468428907,3,same_family,emapmo,B3526,inside_va,29152.75,29158.75,29147.75,29172.25,29144.75,27.5,1,B1763,inside_va,29152.75,29158.75,29147.25,29202.0,29144.75,57.25,1,B0881,below_val,29199.75,29205.25,29195.5,29215.0,29137.75,77.25,31,breakout_full_up,breakout_full_up,B0459,29132.5,29148.25,29066.25,29148.25,28965.25,183.0,91.0,B0238,29012.25,29098.75,28995.75,29148.25,28965.25,183.0,91.0,1,10.75,17.25,3.75,0,0,0,-9.75,17.25,32.75,0,0,0,-21.25,17.25,32.75,0,0,0,-34.25,17.25,40.75,0,0,0,-1.75,63.0,40.75,0,0,1,179.5,233.5,40.75,0,1
emapmo:early:short:2026-06-11T09:35:00+00:00,emapmo,early,-1,short,2026-06-11 09:30:00+00:00,2026-06-11 09:35:00+00:00,10578,10579,29152.0,29156.25,21.339285714285715,27.18,29.0,EURO,2026-06-11,2026-W24,2026-06,0.09100141772691166,0.09067532130046188,20.241522193454095,50.93033917436018,0.9984329382272212,-0.6179158917325256,3,same_family,emapmo,B3526,inside_va,29152.75,29158.75,29147.75,29172.25,29144.75,27.5,6,B1763,inside_va,29152.75,29158.75,29147.25,29202.0,29144.75,57.25,6,B0881,below_val,29199.75,29205.25,29195.5,29215.0,29137.75,77.25,36,breakout_full_up,breakout_full_up,B0459,29132.5,29148.25,29066.25,29148.25,28965.25,183.0,96.0,B0238,29012.25,29098.75,28995.75,29148.25,28965.25,183.0,96.0,0,-10.75,8.5,21.0,0,0,0,-15.0,8.5,37.0,0,0,0,-38.75,8.5,45.0,0,0,0,-21.75,8.5,45.0,0,0,0,-4.0,58.75,45.0,0,0,1,182.25,229.25,45.0,0,1
emapmo:normal:short:2026-06-11T09:40:00+00:00,emapmo,normal,-1,short,2026-06-11 09:35:00+00:00,2026-06-11 09:40:00+00:00,10579,10580,29162.5,29145.5,20.285714285714285,27.06,28.5,EURO,2026-06-11,2026-W24,2026-06,0.09003797800004658,0.09055944070038636,9.36962272464556,47.60172813248855,0.8905040699717117,-0.9984090192865551,2,same_family,emapmo,B3526,above_vah,29152.75,29158.75,29147.75,29172.25,29144.75,27.5,11,B1763,above_vah,29152.75,29158.75,29147.25,29202.0,29144.75,57.25,11,B0881,below_val,29199.75,29205.25,29195.5,29215.0,29137.75,77.25,41,breakout_full_up,breakout_full_up,B0459,29132.5,29148.25,29066.25,29148.25,28965.25,183.0,101.0,B0238,29012.25,29098.75,28995.75,29148.25,28965.25,183.0,101.0,0,-3.5,2.75,26.5,0,0,1,1.5,5.25,26.5,0,1,0,-14.25,5.75,34.5,0,0,0,-9.75,6.0,34.5,0,0,0,-11.75,69.25,34.5,0,0,1,144.0,239.75,34.5,0,1
icefishball:kdjma:long:2026-06-11T15:00:00+00:00,icefishball,kdjma,1,long,2026-06-11 14:55:00+00:00,2026-06-11 15:00:00+00:00,10643,10644,28925.25,28928.5,126.42857142857143,72.365,237.25,RTH,2026-06-11,2026-W24,2026-06,0.015515421878539918,0.0224687273618092,-0.14467473657337848,38.67813038912083,-0.2845156595377482,-1.202359217518935,1,solo,icefishball,B3548,below_val,28966.0,28991.5,28950.0,29121.25,28884.0,237.25,1,B1774,below_val,29118.75,29147.5,29085.0,29220.0,28884.0,336.0,1,B0887,below_val,29123.25,29178.0,29085.25,29332.0,28884.0,448.0,1,below_val,breakout_full_down,B0462,29032.5,29167.25,28937.0,29295.5,28922.75,372.75,61.0,B0239,29170.0,29215.0,29136.25,29215.0,29093.25,121.75,181.0,1,68.0,114.75,71.0,0,0,1,136.75,189.75,71.0,0,0,1,154.25,210.0,71.0,0,0,1,206.0,269.0,71.0,0,0,1,87.5,329.5,71.0,0,0,1,646.75,672.75,71.0,0,0
icefishball:kdjma:short:2026-06-11T18:00:00+00:00,icefishball,kdjma,-1,short,2026-06-11 17:55:00+00:00,2026-06-11 18:00:00+00:00,10679,10680,29496.75,29496.75,111.30357142857143,102.395,183.25,RTH,2026-06-11,2026-W24,2026-06,0.06316583845531232,0.03722729143354732,97.79565019921247,65.57878806832244,0.4922255392099088,1.3085094755613977,1,solo,icefishball,B3560,above_vah,29490.5,29490.5,29490.5,29582.0,29398.75,183.25,1,B1780,above_vah,29479.0,29479.0,29479.0,29583.25,29374.75,208.5,1,B0890,above_vah,29270.0,29270.0,29270.0,29583.25,28960.0,623.25,1,above_vah,breakout_full_up,B0464,29270.0,29270.0,29270.0,29583.25,28960.0,623.25,1.0,B0240,29168.0,29258.75,29014.25,29332.0,28854.25,477.75,121.0,1,110.25,145.5,35.5,1,0,0,-37.75,145.5,50.75,1,0,1,30.5,145.5,50.75,1,0,0,-75.25,145.5,101.25,0,0,0,-243.25,145.5,328.25,0,0,0,-333.0,145.5,376.75,0,0
emapmo:early:short:2026-06-11T18:30:00+00:00,emapmo,early,-1,short,2026-06-11 18:25:00+00:00,2026-06-11 18:30:00+00:00,10685,10686,29471.25,29469.25,118.42857142857143,96.0,115.5,RTH,2026-06-11,2026-W24,2026-06,0.09305793038042308,0.06938994170638464,47.763647236736574,59.715327586423825,0.6355071871942726,0.4041473955210444,2,same_family,emapmo,B3562,below_val,29489.75,29489.75,29489.75,29547.5,29432.0,115.5,1,B1781,below_val,29509.75,29523.25,29501.25,29547.5,29351.25,196.25,1,B0890,above_vah,29270.0,29270.0,29270.0,29583.25,28960.0,623.25,31,above_vah,breakout_full_up,B0464,29270.0,29270.0,29270.0,29583.25,28960.0,623.25,31.0,B0240,29168.0,29258.75,29014.25,29332.0,28854.25,477.75,151.0,1,9.0,15.25,50.0,0,0,0,-83.5,15.25,91.5,0,0,0,-100.75,15.25,126.75,0,0,0,-338.25,15.25,350.0,0,0,0,-277.0,15.25,353.75,0,0,0,-348.5,15.25,402.25,0,0
emapmo:early:short:2026-06-11T18:35:00+00:00,emapmo,early,-1,short,2026-06-11 18:30:00+00:00,2026-06-11 18:35:00+00:00,10686,10687,29470.25,29466.25,118.625,93.88,105.25,RTH,2026-06-11,2026-W24,2026-06,0.09710913557687488,0.07442979513738286,50.88923298413232,59.479766634243745,0.5648114472060487,0.32000556743422987,3,same_family,emapmo,B3562,below_val,29489.75,29489.75,29489.75,29547.5,29432.0,115.5,6,B1781,below_val,29509.75,29523.25,29501.25,29547.5,29351.25,196.25,6,B0890,above_vah,29270.0,29270.0,29270.0,29583.25,28960.0,623.25,36,above_vah,breakout_full_up,B0464,29270.0,29270.0,29270.0,29583.25,28960.0,623.25,36.0,B0240,29168.0,29258.75,29014.25,29332.0,28854.25,477.75,156.0,0,-34.75,14.25,37.25,0,0,0,-85.5,14.25,121.25,0,0,0,-115.5,14.25,127.75,0,0,0,-281.5,14.25,354.75,0,0,0,-247.0,14.25,354.75,0,0,0,-355.75,14.25,403.25,0,0
emapmo:early:short:2026-06-11T18:40:00+00:00,emapmo,early,-1,short,2026-06-11 18:35:00+00:00,2026-06-11 18:40:00+00:00,10687,10688,29475.5,29462.25,94.83928571428571,91.89,66.5,RTH,2026-06-11,2026-W24,2026-06,0.10074356884463974,0.07921411762961138,51.549713005969366,59.14475710958771,0.6672876245058751,0.3029962027884169,3,same_family,emapmo,B3562,below_val,29489.75,29489.75,29489.75,29547.5,29432.0,115.5,11,B1781,below_val,29509.75,29523.25,29501.25,29547.5,29351.25,196.25,11,B0890,above_vah,29270.0,29270.0,29270.0,29583.25,28960.0,623.25,41,above_vah,breakout_full_up,B0464,29270.0,29270.0,29270.0,29583.25,28960.0,623.25,41.0,B0240,29168.0,29258.75,29014.25,29332.0,28854.25,477.75,161.0,0,-79.25,15.5,87.25,0,0,0,-74.5,15.5,116.0,0,0,0,-162.0,15.5,174.5,0,0,0,-303.5,15.5,349.5,0,0,0,-225.0,15.5,349.5,0,0,0,-372.0,15.5,398.0,0,0
emapmo:early:short:2026-06-11T18:45:00+00:00,emapmo,early,-1,short,2026-06-11 18:40:00+00:00,2026-06-11 18:45:00+00:00,10688,10689,29509.0,29505.0,85.35714285714286,90.88,65.25,RTH,2026-06-11,2026-W24,2026-06,0.10521487516892694,0.08394152809130512,69.342690013596,61.63199824179854,0.7284485212576155,0.7086472668667666,2,same_family,emapmo,B3563,above_vah,29488.75,29488.75,29488.75,29521.25,29456.0,65.25,1,B1781,inside_va,29509.75,29523.25,29501.25,29547.5,29351.25,196.25,16,B0890,above_vah,29270.0,29270.0,29270.0,29583.25,28960.0,623.25,46,above_vah,breakout_full_up,B0464,29270.0,29270.0,29270.0,29583.25,28960.0,623.25,46.0,B0240,29168.0,29258.75,29014.25,29332.0,28854.25,477.75,166.0,0,-46.75,4.25,82.5,0,0,0,-63.0,4.25,89.0,0,0,0,-163.25,4.25,165.5,0,0,0,-202.5,4.25,316.0,0,0,0,-205.5,4.25,316.0,0,0,0,-360.0,4.25,366.75,0,0
icefishball:kdjma:short:2026-06-11T18:55:00+00:00,icefishball,kdjma,-1,short,2026-06-11 18:50:00+00:00,2026-06-11 18:55:00+00:00,10690,10691,29542.5,29555.75,75.66071428571429,88.615,131.5,RTH,2026-06-11,2026-W24,2026-06,0.11571561128582508,0.09369230753833925,91.95262427709213,64.40648914963843,0.9952554306902367,1.054365258172775,1,solo,icefishball,B3563,breakout_full_up,29488.75,29488.75,29488.75,29521.25,29456.0,65.25,11,B1781,above_vah,29509.75,29523.25,29501.25,29547.5,29351.25,196.25,26,B0890,above_vah,29270.0,29270.0,29270.0,29583.25,28960.0,623.25,56,above_vah,breakout_full_up,B0464,29270.0,29270.0,29270.0,29583.25,28960.0,623.25,56.0,B0240,29168.0,29258.75,29014.25,29332.0,28854.25,477.75,176.0,0,-29.5,27.0,55.5,0,0,0,-95.0,30.5,107.5,0,0,0,-164.5,30.5,184.5,0,0,0,-204.75,30.5,282.5,0,0,0,-185.5,30.5,282.5,0,0,0,-318.25,30.5,334.75,0,0
emapmo:early:short:2026-06-11T19:05:00+00:00,emapmo,early,-1,short,2026-06-11 19:00:00+00:00,2026-06-11 19:05:00+00:00,10692,10693,29580.0,29572.0,68.14285714285714,87.78,82.5,RTH,2026-06-11,2026-W24,2026-06,0.12498956907037972,0.10333226245008295,87.79462866369346,65.15072027219719,1.1085374281989626,1.0509514865223983,2,same_family,emapmo,B3564,above_vah,29527.0,29533.5,29522.75,29591.5,29504.75,86.75,6,B1782,above_vah,29527.0,29533.5,29522.75,29591.5,29456.0,135.5,6,B0891,above_vah,29522.0,29533.5,29504.0,29591.5,29351.25,240.25,6,above_vah,breakout_full_up,B0464,29270.0,29270.0,29270.0,29583.25,28960.0,623.25,66.0,B0240,29168.0,29258.75,29014.25,29332.0,28854.25,477.75,186.0,0,-57.5,68.0,70.0,0,0,0,-88.25,68.0,101.75,0,0,0,-171.75,68.0,245.0,0,0,0,-196.5,68.0,245.0,0,0,0,-205.5,68.0,245.0,0,0,0,-284.5,68.0,308.0,0,0
emapmo:early:short:2026-06-11T19:10:00+00:00,emapmo,early,-1,short,2026-06-11 19:05:00+00:00,2026-06-11 19:10:00+00:00,10693,10694,29586.75,29585.75,68.125,86.07,86.0,RTH,2026-06-11,2026-W24,2026-06,0.12972462610528232,0.10813087402375555,94.49871608407321,66.00380140826422,1.1123094081729876,1.0602830849533982,2,same_family,emapmo,B3564,above_vah,29527.0,29533.5,29522.75,29591.5,29504.75,86.75,11,B1782,above_vah,29527.0,29533.5,29522.75,29591.5,29456.0,135.5,11,B0891,above_vah,29522.0,29533.5,29504.0,29591.5,29351.25,240.25,11,breakout_full_up,breakout_full_up,B0464,29270.0,29270.0,29270.0,29583.25,28960.0,623.25,71.0,B0240,29168.0,29258.75,29014.25,29332.0,28854.25,477.75,191.0,0,-85.5,0.0,87.75,0,0,0,-120.25,0.0,140.25,0,0,0,-192.25,0.0,238.25,0,0,0,-214.25,0.0,238.25,0,0,0,-226.75,0.0,238.25,0,0,0,-278.0,0.0,301.25,0,0
icefishball:kdjma:short:2026-06-11T19:30:00+00:00,icefishball,kdjma,-1,short,2026-06-11 19:25:00+00:00,2026-06-11 19:30:00+00:00,10697,10698,29710.25,29707.0,53.142857142857146,81.725,92.25,RTH,2026-06-11,2026-W24,2026-06,0.15343180209577204,0.12898304724611842,98.13393069345952,72.58824559889781,1.5806075334342957,2.1551874365811554,1,solo,icefishball,B3566,inside_va,29664.0,29717.75,29640.75,29727.0,29634.75,92.25,1,B1783,inside_va,29664.0,29717.75,29640.75,29727.0,29512.0,215.0,1,B0891,breakout_full_up,29522.0,29533.5,29504.0,29591.5,29351.25,240.25,31,breakout_full_up,breakout_full_up,B0464,29270.0,29270.0,29270.0,29583.25,28960.0,623.25,91.0,B0240,29168.0,29258.75,29014.25,29332.0,28854.25,477.75,211.0,0,-41.5,0.0,114.75,0,0,0,-1.25,0.0,114.75,0,0,0,-29.75,21.25,114.75,0,0,0,-38.0,21.25,114.75,0,0,0,-102.0,21.25,127.0,0,0,0,-211.5,21.25,211.5,0,0
icefishball:kdjma:short:2026-06-11T19:45:00+00:00,icefishball,kdjma,-1,short,2026-06-11 19:40:00+00:00,2026-06-11 19:45:00+00:00,10700,10701,29781.0,29779.0,58.392857142857146,82.065,114.75,RTH,2026-06-11,2026-W24,2026-06,0.17457113339446823,0.14708545057101446,83.79702670325182,71.37279944937765,1.6896426690661137,1.9384941276322532,1,solo,icefishball,B3567,inside_va,29787.75,29824.75,29750.0,29825.0,29710.25,114.75,1,B1783,breakout_full_up,29664.0,29717.75,29640.75,29727.0,29512.0,215.0,16,B0891,breakout_full_up,29522.0,29533.5,29504.0,29591.5,29351.25,240.25,46,breakout_full_up,breakout_full_up,B0464,29270.0,29270.0,29270.0,29583.25,28960.0,623.25,106.0,B0240,29168.0,29258.75,29014.25,29332.0,28854.25,477.75,226.0,1,18.25,92.0,0.0,1,0,1,41.0,92.0,2.25,1,0,1,6.0,92.0,26.75,1,0,1,66.5,92.0,26.75,1,0,0,-76.75,92.0,87.5,0,0,0,-100.75,92.0,147.75,0,0
emapmo:early:short:2026-06-11T19:55:00+00:00,emapmo,early,-1,short,2026-06-11 19:50:00+00:00,2026-06-11 19:55:00+00:00,10702,10703,29775.0,29762.75,63.67857142857143,81.22,122.0,RTH,2026-06-11,2026-W24,2026-06,0.1839478121323865,0.15850285199223524,66.84966982447907,66.57616424324542,1.393583663195347,1.1947717454463787,2,same_family,emapmo,B3567,inside_va,29787.75,29824.75,29750.0,29825.0,29710.25,114.75,11,B1783,breakout_full_up,29664.0,29717.75,29640.75,29727.0,29512.0,215.0,26,B0891,breakout_full_up,29522.0,29533.5,29504.0,29591.5,29351.25,240.25,56,breakout_full_up,breakout_full_up,B0464,29270.0,29270.0,29270.0,29583.25,28960.0,623.25,116.0,B0240,29168.0,29258.75,29014.25,29332.0,28854.25,477.75,236.0,1,35.0,75.0,8.25,1,0,0,-26.0,75.0,32.75,0,0,1,14.25,75.0,32.75,0,0,1,47.0,77.25,32.75,0,1,0,-70.75,77.25,98.5,0,0,0,-96.5,77.25,153.75,0,0
emapmo:early:short:2026-06-11T20:00:00+00:00,emapmo,early,-1,short,2026-06-11 19:55:00+00:00,2026-06-11 20:00:00+00:00,10703,10704,29738.75,29747.25,62.714285714285715,80.6,94.25,RTH,2026-06-11,2026-W24,2026-06,0.18826572591591612,0.16391428361472268,56.16741371553829,64.84909374836143,1.4490471066369512,0.8173759524899303,3,same_family,emapmo,B3568,below_val,29766.25,29773.0,29739.0,29783.25,29689.0,94.25,1,B1784,inside_va,29772.0,29810.0,29738.75,29825.0,29689.0,136.0,1,B0892,inside_va,29772.0,29824.75,29723.5,29825.0,29512.0,313.0,1,inside_va,inside_va,B0465,29772.0,29824.75,29712.5,29825.0,29351.25,473.75,1.0,B0241,29772.0,29824.75,29712.5,29825.0,28960.0,865.0,1.0,0,-37.75,38.75,52.0,0,0,0,-36.25,38.75,69.0,0,0,0,-9.5,38.75,69.0,0,0,0,-30.75,41.0,69.0,0,0,0,-91.0,41.0,134.75,0,0,0,-99.5,41.0,190.0,0,0
emapmo:early:short:2026-06-11T20:05:00+00:00,emapmo,early,-1,short,2026-06-11 20:00:00+00:00,2026-06-11 20:05:00+00:00,10704,10705,29749.75,29740.0,64.32142857142857,81.075,94.25,AH,2026-06-11,2026-W24,2026-06,0.19199670180978354,0.16902017783200646,43.947393278677026,64.01262841480514,1.4128410434505754,0.5789703967153206,3,same_family,emapmo,B3568,inside_va,29766.25,29773.0,29739.0,29783.25,29689.0,94.25,6,B1784,inside_va,29772.0,29810.0,29738.75,29825.0,29689.0,136.0,6,B0892,inside_va,29772.0,29824.75,29723.5,29825.0,29512.0,313.0,6,inside_va,inside_va,B0465,29772.0,29824.75,29712.5,29825.0,29351.25,473.75,6.0,B0241,29772.0,29824.75,29712.5,29825.0,28960.0,865.0,6.0,0,-51.25,0.0,58.0,0,0,0,-20.75,0.0,58.0,0,0,1,32.5,32.5,58.0,0,1,0,-35.75,52.0,58.0,0,0,0,-67.5,52.0,123.75,0,0,0,-102.0,52.0,179.0,0,0
